,tractid,state,county,tract,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,india10,china10,filip10,japan10,korea10,viet10,mex10,pr10,cuban10,family10,fhh10,hu10,vac10,ohu10,own10,rent10,a18und10,a60up10,a75up10,agewht10,a15wht10,a60wht10,ageblk10,a15blk10,a60blk10,agehsp10,a15hsp10,a60hsp10,ageasn10,a15asn10,a60asn10,agentv10,a15ntv10,a60ntv10,GlobD10,GlobG10,percent_white10,percent_black10,percent_asian10,percent_hispanic10,percent_indian10,percent_chinese10,percent_filip10,percent_japan10,percent_korean10,percent_viet10,percent_mex10,percent_pr10,percent_cuban10,percent_vacant_housing10,percent_occupied_housing10,percent_under18_10,percent_60andup_10,percent_75andup_10,percent_owneroccupied_10,percent_renteroccupied_10,non-white10,statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,12-Mar,wds12,fhh12,percent_employed12,year
63,25025060501,MA,Suffolk County,Census Tract 605.01,3571,3343,31,3,117,72,1,16,63,10,6,5,7,11,21,5,611,45,1942,111,1831,832,999,305,375,108,3343,231,356,22,5,1,72,16,4,100,9,9,2,0,1,wa,Single immig,93.61523382805937,0.8681041725006999,3.276393167180061,2.0162419490338843,0.4480537664519743,1.7642117054046489,0.2800336040324839,0.16802016241949033,0.14001680201624195,0.19602352282273872,0.3080369644357323,0.5880705684682161,0.14001680201624195,5.715756951596293,94.28424304840372,8.54102492299076,10.501260151218146,3.0243629235508265,42.842430484037074,51.441812564366636,10.305236628395408,25,25,60501,88.61000061,1.269999981,4.28000021,0.0,5.670000076,0.0,2.579999924,1.590000033,0.540000021,0.0,0.6800000070000001,0.280000001,5.849999905,7.960000037999999,0.0,44.43999863,39.74000168,0.0,-999.0,-999.0,13.0,0.0,1.190000057,0.0,2.069999933,1.080000043,10.56999969,6.010000229,34.45000076,1.080000043,4.449999809,2.950000048,1.669999957,0.310000002,0.0,0.0,0.419999987,0.0,7.539999962,1.860000014,21.61000061,69.87999725,4.730000018999999,82.41999817,57.25,5.409999847000001,3.839999914,6.639999866,0.200000003,8.020000458,5.53000021,-999.0,2.799999952,22.21999931,48.34000015,13.5,9.43999958,46.45000076,90.15000153,84.95999908,9.180000305,10.34000015,3.460000038,30.02000046,9.550000191,8.569999695,80.01000214,45,0,3128,151,91,19,0,24,10,3530,3128,45,0,151,200,0,56,183,249,0,20,60,0,0,0,200,26,0,42,73,0,212,1216,373,38,157,104,0,11,3394,15,0,38,59,256,63,0,2716,607,1746,96225,-999,95838,97946,57244,3206,213,2606,3530,283,45,10,0,0,3128,173,151,73,9,1585,39,587,1898,2730,129,1837,1514,1492,141,100,113,145819.0,7,17,27,200,607,1928,182,1746,811,935,1928,1354,383600,1738,1638,1397,324,365,122,3255,977,311,52,95.45787545787546,2010-01-01
64,25025060600,MA,Suffolk County,Census Tract 606,2357,2039,38,8,172,92,0,49,68,15,16,17,1,19,25,5,389,11,1530,160,1370,520,850,121,221,70,2039,79,209,29,3,0,92,12,5,151,13,7,7,2,0,wa,Single immig,86.50827322868051,1.612218922358931,7.297411964361477,3.903266864658464,2.0789138735680948,2.8850233347475607,0.6364022061943148,0.6788290199406024,0.7212558336868902,0.04242681374628765,0.8061094611794655,1.0606703436571914,0.21213406873143828,10.45751633986928,89.54248366013071,5.133644463300807,9.37632583792957,2.969876962240136,33.98692810457516,55.555555555555564,22.274077216801015,25,25,60600,94.47000122,0.189999998,0.439999998,0.0,2.769999981,0.0,1.360000014,1.409999967,0.0,0.0,0.0,0.0,3.49000001,9.300000191,0.0,25.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.470000029,22.31999969,7.28000021,25.62000084,0.0,10.28999996,4.420000076,6.360000134,0.0,0.0,3.059999943,1.4600000380000002,0.0,14.47000027,1.75,13.01000023,81.38999939,3.230000019,81.34999847,70.48000336,6.039999962,16.17000008,2.369999886,0.0,3.109999895,2.25999999,-999.0,0.0,75.0,0.0,29.81999969,10.51000023,42.90999985,94.41999817,39.27999878,3.299999952,17.07999992,5.0,35.77999878,12.64000034,0.27000001100000004,85.58999634,4,0,1947,9,28,0,0,0,0,2061,1947,4,0,9,57,0,29,68,181,0,1,0,0,0,0,57,0,0,0,0,0,150,528,460,51,212,91,0,0,2004,30,63,0,131,290,35,0,1768,375,1235,83625,-999,84292,-999,70686,1979,47,1589,2061,64,4,3,0,0,1947,44,9,0,0,1165,9,230,1439,1642,53,981,798,1120,96,257,24,65833.0,0,0,17,57,375,1380,145,1235,530,705,1380,2001,374600,1303,542,1057,68,352,103,1993,713,252,1,96.77222898903776,2010-01-01
65,25025060700,MA,Suffolk County,Census Tract 607,1893,354,413,4,203,877,0,21,133,1,0,4,50,7,278,5,473,257,636,19,617,5,612,718,175,26,354,73,71,381,169,16,877,297,36,185,38,47,1,0,1,wbha,Global,18.70047543581617,21.817221341785526,10.723718964606444,46.32857897517169,1.109350237717908,7.025884838880083,0.05282620179609086,0.0,0.21130480718436345,2.6413100898045427,0.369783412572636,14.685684099313258,0.26413100898045433,2.9874213836477987,97.0125786163522,37.929212889593245,9.2445853143159,1.3734812466983624,0.7861635220125787,96.22641509433964,105.44109878499737,25,25,60700,23.62000084,24.55999947,43.0,0.0,5.039999962,0.0,0.0,5.039999962,0.0,0.0,0.0,0.0,10.97999954,12.77000046,38.59000015,3.4200000760000004,29.38999939,4.610000134,75.0,0.0,6.539999962,56.06999969,0.0,0.379999995,13.96000004,0.469999999,0.7099999790000001,0.0,13.67000008,0.050000001,32.95999908,16.5,14.94999981,0.0,0.0,0.0,0.0,0.0,62.56000137,23.23999977,82.70999908,4.630000114,11.55000019,56.68000031,4.739999771,4.349999905,0.0,1.7000000480000002,2.589999914,30.36000061,27.73999977,100.0,19.55999947,25.10000038,33.88000107,51.40000153,3.230000019,0.0,85.66999817,50.27999878,33.47000122,12.77999973,4.900000095,25.07999992,19.82999992,42.61999893,65.88999939,526,32,501,912,0,0,0,0,0,2121,501,521,0,912,107,0,107,55,64,203,18,268,42,24,0,107,7,60,0,296,8,0,290,15,10,699,350,0,0,1958,0,0,1,317,1225,455,0,1145,542,689,19481,19519,21838,18922,10089,1411,24,759,2121,644,526,132,32,32,501,139,912,309,130,191,289,947,53,857,99,958,543,36,33,0,71,11422.0,55,106,55,107,542,712,23,689,0,689,712,434,-999,610,358,454,710,271,104,1563,392,310,231,88.56476079346558,2010-01-01
66,25025060800,MA,Suffolk County,Census Tract 608,3964,3577,53,12,204,106,0,24,118,27,6,12,16,23,30,4,643,61,2142,140,2002,940,1062,341,440,143,3577,239,412,39,1,2,106,22,8,184,24,17,6,1,0,wa,Single immig,90.23713420787085,1.3370332996972756,5.1463168516649835,2.6740665993945507,0.6054490413723511,2.9767911200807267,0.6811301715438951,0.15136226034308778,0.3027245206861756,0.4036326942482341,0.5802219979818365,0.7568113017154391,0.10090817356205853,6.5359477124183005,93.46405228758171,8.602421796165487,11.099899091826439,3.607467204843593,43.8842203548086,49.57983193277311,16.01917255297679,25,25,60800,91.86000061,0.0,1.070000052,0.17000000199999998,4.900000095,0.0,0.0,2.75999999,1.330000043,0.0,0.400000006,0.0,7.909999847000001,7.210000037999999,-999.0,-999.0,13.32999992,0.0,0.0,100.0,0.0,22.32999992,0.550000012,0.0,0.050000001,0.7099999790000001,5.570000172,1.669999957,45.93000031,0.949999988,7.739999771,4.619999886,3.75999999,0.0,0.0,0.0,3.24000001,0.0,9.18999958,1.610000014,27.67000008,54.93999863,3.150000095,80.69000244,52.79999924,2.799999952,4.900000095,4.989999771,1.169999957,10.46000004,9.399999618999999,0.0,14.85999966,-999.0,0.0,10.68000031,13.72000027,45.52999878,77.44000244,79.45999908,10.21000004,10.85999966,4.0199999810000016,21.21999931,8.699999809,20.72999954,79.08000183,0,7,3858,45,0,56,0,17,0,4200,3858,0,7,45,206,0,116,305,278,0,0,6,0,0,7,206,0,46,23,2,0,70,1929,234,30,325,194,0,0,4090,136,0,40,158,376,66,0,3271,545,1836,90714,-999,91652,32313,48861,3771,188,3002,4188,438,0,0,7,0,3850,362,43,0,0,1644,37,905,1797,3078,97,2543,2052,1585,84,147,120,82115.0,49,81,22,206,545,2128,292,1836,836,1000,2128,1168,336600,1648,1691,1452,429,456,169,3887,825,338,113,97.53086419753086,2010-01-01
67,25025061000,MA,Suffolk County,Census Tract 610,3098,1284,494,18,357,895,0,15,217,6,4,4,119,5,265,7,717,316,1408,169,1239,258,981,854,275,61,1284,147,171,464,181,23,895,325,46,342,67,33,3,0,1,wbha,Global,41.44609425435765,15.945771465461588,11.523563589412525,28.889606197546808,0.4841833440929632,7.004519044544868,0.19367333763718528,0.1291155584247902,0.1291155584247902,3.841187863137508,0.16139444803098776,8.55390574564235,0.2259522272433828,12.002840909090908,87.9971590909091,27.566171723692705,8.876694641704326,1.9690122659780505,18.32386363636364,69.67329545454545,77.6630083925113,25,25,61000,53.61000061,5.71999979,27.52000046,0.0,5.78000021,0.0,0.0,4.650000095,0.27000001100000004,0.0,0.180000007,0.689999998,16.12999916,5.230000018999999,48.58000183,3.299999952,26.44000053,12.77999973,-999.0,-999.0,10.31000042,0.0,0.0,0.0,15.5,0.0,9.989999771,2.589999914,18.87000084,0.0,22.27000046,14.46000004,9.779999733,0.0,0.0,0.0,0.300000012,0.0,39.88000107,15.92000008,53.74000168,25.97999954,9.579999924,47.00999832,29.92000008,2.960000038,4.320000172,5.53000021,2.029999971,47.88000107,32.31000137,-999.0,45.84000015,63.68000031,73.12999725,35.56999969,3.559999943,16.73999977,94.33000183,92.65000153,31.54000092,9.359999657000001,3.00999999,24.53000069,19.47999954,51.06000137,72.16999817,212,0,1798,923,0,9,0,6,23,3354,1798,192,0,923,194,0,156,290,94,103,7,244,118,0,0,194,20,0,0,520,0,87,633,335,0,747,485,0,0,3084,10,0,0,328,1230,491,0,1859,805,1326,23026,19000,41583,9748,15772,2296,127,1250,3354,1606,212,135,0,0,1798,581,923,675,54,714,363,999,483,1336,128,1304,613,374,37,54,79,24792.0,68,369,69,194,805,1375,49,1326,222,1104,1375,388,402000,1297,1274,957,1058,314,101,2633,646,513,411,93.562874251497,2010-01-01
68,25025061101,MA,Suffolk County,Census Tract 611.01,2232,449,509,11,316,935,0,5,237,1,1,3,81,10,246,11,582,317,1044,62,982,12,970,713,270,69,449,58,121,467,140,26,935,347,75,315,73,44,7,1,2,wbha,Global,20.11648745519713,22.80465949820789,14.157706093189963,41.89068100358423,0.22401433691756276,10.618279569892474,0.044802867383512544,0.044802867383512544,0.13440860215053765,3.629032258064516,0.4480286738351255,11.021505376344088,0.492831541218638,5.938697318007662,94.06130268199232,31.944444444444446,12.096774193548386,3.091397849462365,1.1494252873563218,92.91187739463602,106.0035842293907,25,25,61101,21.57999992,23.18000031,33.66999817,0.0,19.62000084,0.0,0.409999996,15.36999989,0.0,0.0,0.0,2.50999999,20.29999924,20.29999924,38.90000153,1.960000038,32.38000107,5.829999924,0.0,0.0,16.51000023,10.69999981,0.09000000400000001,0.0,11.03999996,0.230000004,1.50999999,0.0,7.889999866,0.910000026,32.65999985,16.10000038,13.86999989,0.230000004,0.0,0.0,0.0,0.0,59.13999939,22.87000084,79.37999725,4.460000038,23.21999931,53.24000168,15.96000004,8.949999809,4.739999771,5.340000153,4.0,62.81999969,50.77000046,0.0,57.63999939,70.73000336,63.68999863,60.93000031,6.239999771,0.0,90.97000122,95.48999786,35.90000153,13.68999958,3.880000114,21.45000076,23.51000023,58.99000168,71.41000366,509,4,473,738,9,0,0,0,55,2192,473,508,0,738,430,0,337,96,96,198,10,239,43,0,0,430,71,46,2,242,0,0,173,33,5,716,353,0,5,2007,0,0,20,304,1187,459,0,1232,517,976,15027,18598,14214,15215,9397,1405,75,570,2176,1367,509,360,4,0,457,232,738,470,214,279,329,978,55,732,170,1018,542,91,51,27,143,16094.0,87,298,262,430,517,1041,65,976,0,976,1041,337,-999,947,994,697,787,300,85,1557,334,366,305,77.86885245901641,2010-01-01
69,25025061200,MA,Suffolk County,Census Tract 612,3240,2743,74,10,247,156,3,37,128,17,7,22,25,23,39,13,566,50,2041,288,1753,860,893,265,333,80,2743,180,305,68,15,3,156,18,8,225,21,15,2,0,0,wa,Single immig,84.66049382716051,2.2839506172839505,7.623456790123456,4.814814814814816,1.1419753086419753,3.9506172839506166,0.5246913580246914,0.21604938271604934,0.6790123456790124,0.7716049382716049,0.7098765432098766,1.2037037037037035,0.4012345679012346,14.110730034296914,85.8892699657031,8.179012345679013,10.277777777777779,2.469135802469136,42.13620774130328,43.75306222439981,24.722222222222218,25,25,61200,85.08000183,3.059999943,4.960000038,0.0,6.449999809,0.0,1.399999976,4.460000038,0.0,0.209999993,0.389999986,0.0,6.039999962,5.559999942999999,0.949999988,0.0,0.0,9.579999924,-999.0,-999.0,0.0,0.0,0.560000002,0.0,2.410000086,0.6800000070000001,9.68999958,4.670000076,24.94000053,1.99000001,18.15999985,11.61999989,7.25,0.0,0.0,0.479999989,1.519999981,0.0,18.34000015,3.059999943,17.56999969,69.13999939,6.650000095,85.38999939,69.02999878,12.15999985,5.5500001910000005,2.25999999,0.330000013,12.85999966,11.5,-999.0,0.0,7.840000152999999,6.710000038,35.02000046,4.889999866,43.75999832,89.91000366,63.31999969,6.570000172,9.220000267,2.200000048,19.80999947,17.54999924,14.77999973,86.76999664,105,0,2862,167,47,0,7,13,0,3364,2862,103,0,167,217,0,150,173,159,1,0,0,16,0,0,217,0,0,19,81,0,157,839,326,23,611,391,0,0,3299,51,16,67,244,605,101,0,2709,467,1867,82702,53958,88611,32283,65274,3143,71,2541,3360,432,102,8,0,0,2862,329,164,11,30,1626,96,476,1873,2675,178,1403,1198,1754,309,141,100,70441.0,11,0,76,217,467,1963,96,1867,817,1050,1963,1464,369700,1765,1243,1620,221,310,74,3190,632,560,69,94.99065420560748,2010-01-01
70,25025070101,MA,Suffolk County,Census Tract 701.01,5902,3524,294,10,1699,360,1,187,1207,42,46,106,37,76,73,31,879,22,3383,508,2875,952,1923,358,993,413,3524,162,427,274,9,26,360,20,17,1607,113,513,3,0,0,wba,Semi global,59.70857336496103,4.981362250084716,28.78685191460522,6.099627245001693,3.1684174855981024,20.450694679769573,0.711623178583531,0.7793968146391054,1.7960013554727212,0.626906133514063,1.2876990850559134,1.2368688580142324,0.5252456794307014,15.016257759385159,84.98374224061484,6.065740426973907,16.82480515079634,6.997627922738055,28.140703517587944,56.84303872302689,70.63707217892241,25,25,70101,62.43000031,4.349999905,7.840000152999999,0.49000001,21.51000023,0.0,5.840000152999999,12.15999985,0.75,0.200000003,1.149999976,0.439999998,5.420000076,9.479999542,0.0,14.18000031,11.60000038,0.0,0.0,0.0,7.28000021,36.72000122,1.669999957,0.07,0.75999999,2.039999962,8.770000458,4.400000095,7.860000134,1.5299999709999998,30.71999931,11.56000042,13.81999969,0.800000012,0.949999988,0.670000017,0.239999995,0.0,34.13000107,13.97999954,19.36000061,73.87000275,8.359999657000001,53.88999939,64.06999969,3.839999914,9.800000191,3.519999981,6.170000076,21.57999992,14.27000046,100.0,0.0,42.15000153,17.78000069,34.40999985,12.01000023,40.15000153,99.51000214,51.33000183,8.460000037999999,17.95000076,6.389999866,37.56999969,9.68999958,0.0,83.62000275,261,27,3430,431,321,41,11,63,24,5494,3430,239,27,431,1182,0,668,186,325,0,37,50,0,0,0,1182,86,434,92,42,4,242,432,482,112,1688,635,52,44,5178,13,37,84,759,1767,724,0,3724,932,2710,72071,37972,143224,54279,90746,5029,177,2764,4666,1007,223,94,27,27,2804,400,315,56,86,1730,97,721,2751,2953,247,2353,1268,1771,106,271,729,18478.0,288,0,395,1148,932,3080,370,2710,1088,1622,3080,1931,784100,3065,1581,2266,465,986,351,5108,1919,495,0,93.59972908906195,2010-01-01
71,25025070200,MA,Suffolk County,Census Tract 702,5218,1749,203,7,3088,160,1,74,2847,20,19,50,67,29,49,11,825,60,1690,157,1533,119,1414,487,912,420,1749,5,34,182,28,11,160,12,9,3039,354,851,3,0,1,wa,Single immig,33.51858949789191,3.8903794557301654,59.17976236105788,3.0663089306247606,1.4181678804139517,54.56113453430433,0.3832886163280951,0.3641241855116903,0.9582215408202376,1.2840168646991184,0.5557684936757379,0.9390571100038329,0.21080873898045227,9.289940828402367,90.71005917159763,9.333077807589117,17.477960904561133,8.049060942889996,7.041420118343194,83.66863905325444,126.96435415868149,25,25,70200,33.86999893,1.6900000569999998,2.549999952,0.0,58.13000107,0.0,2.349999905,50.18999863,0.620000005,0.360000014,1.620000005,0.7900000209999999,1.2799999709999998,1.389999986,14.43999958,0.0,0.0,0.0,0.0,0.0,8.300000191,21.20000076,0.17000000199999998,0.0,1.0299999709999998,1.179999948,3.779999971,1.4500000480000002,6.670000076,0.660000026,49.95999908,22.01000023,20.88999939,0.09000000400000001,0.0,0.0,0.0,0.039999999,58.22999954,34.09000015,65.45999908,18.79000092,14.42000008,52.36999893,22.87999916,5.840000152999999,3.980000019,2.279999971,12.39000034,39.31999969,33.83000183,100.0,3.25,10.0,91.36000061,41.15999985,7.7300000189999984,5.860000134,97.30000305,73.56999969,8.619999886,17.31999969,7.440000057000001,33.20000076,11.39000034,3.829999924,70.76999664,90,9,1803,136,125,33,19,86,42,5324,1803,90,0,136,3095,0,2672,23,25,13,0,0,0,0,0,3095,257,656,9,55,0,77,355,201,63,2660,1172,0,5,5198,0,0,35,1112,3027,1772,2,2768,862,1707,19361,48438,52917,4211,17037,4865,111,2312,3746,1473,90,9,9,9,470,159,81,74,62,242,26,1812,520,2608,376,2637,1381,529,135,92,1309,14904.0,464,28,1218,2959,862,1850,143,1707,100,1607,1850,842,600000,1800,1361,1208,459,922,396,5003,1661,570,33,88.65030674846625,2010-01-01
72,25025070300,MA,Suffolk County,Census Tract 703,3909,2983,121,10,612,161,0,87,437,28,19,38,5,32,40,12,659,23,2706,258,2448,1155,1293,251,855,267,2983,167,581,105,4,18,161,16,23,568,35,230,4,0,0,wa,Single immig,76.31107700179074,3.095420823740087,15.656178050652342,4.118700434893834,2.225633154259401,11.179329751854697,0.7162957278076234,0.4860578152980302,0.9721156305960604,0.12790995139421846,0.8186236889229982,1.0232796111537477,0.3069838833461243,9.534368070953438,90.46563192904655,6.421079559989767,21.87260168841136,6.830391404451267,42.68292682926829,47.78270509977827,40.9823484267076,25,25,70300,74.48999786,1.0299999709999998,8.779999733,0.0,14.59000015,0.0,1.809999943,11.68000031,0.0,0.360000014,0.0,0.289999992,6.869999886,12.72000027,0.0,0.0,25.70000076,4.579999924,-999.0,-999.0,14.23999977,16.54000092,0.400000006,0.25,5.179999828,3.730000019,5.760000229,6.639999866,12.61999989,1.7000000480000002,14.68000031,6.5500001910000005,6.0500001910000005,0.0,0.0,0.449999988,0.0,0.0,20.61000061,7.699999808999999,15.36999989,79.20999908,5.659999847000001,72.16000366,69.22000122,8.350000381000001,10.03999996,3.25,1.480000019,13.81000042,8.489999771,-999.0,5.409999847000001,0.0,64.12000275,10.56999969,5.920000076,45.91999817,92.13999939,73.73000336,11.30000019,16.42000008,5.829999924,38.41999817,11.39999962,11.56999969,83.73999786,46,0,3334,393,81,0,16,0,13,4476,3334,46,0,393,653,0,523,229,424,0,0,101,18,0,0,653,93,108,18,232,11,297,565,258,167,657,293,0,0,4207,0,20,76,271,867,324,0,3565,942,2417,116875,35078,133676,16397,92296,3970,129,2849,4474,618,46,0,0,0,3332,283,393,252,31,1967,133,548,2824,2951,167,2083,1503,1972,238,286,272,36038.0,66,51,69,653,942,2569,152,2417,1110,1307,2569,1632,691800,2367,1894,2024,506,735,261,4053,1557,462,109,96.54354456116569,2010-01-01
73,25025070402,MA,Suffolk County,Census Tract 704.02,1723,110,239,2,1208,158,0,21,1139,4,2,5,16,6,88,1,409,75,680,14,666,3,663,365,528,256,110,3,14,221,66,51,158,45,17,1206,184,441,2,0,1,bha,Minority,6.384213580963436,13.8711549622751,70.11027278003482,9.170052234474753,1.2188044109112013,66.10562971561231,0.2321532211259431,0.11607661056297155,0.2901915264074289,0.9286128845037724,0.3482298316889147,5.10737086477075,0.05803830528148578,2.0588235294117645,97.94117647058823,21.18398142774231,30.644225188624485,14.857806152060359,0.4411764705882353,97.5,167.67266395821244,25,25,70402,9.5,12.10000038,4.28000021,0.289999992,69.66000366,0.0,0.0,68.44000244,0.0,0.0,0.810000002,0.05999999900000001,0.0,32.31999969,37.31999969,14.82999992,2.700000048,4.0500001910000005,0.0,100.0,11.06000042,31.34000015,0.17000000199999998,0.0,0.119999997,0.639999986,0.75,0.119999997,3.299999952,0.0,62.18999863,37.16999817,14.13000011,1.159999967,0.0,0.0,0.289999992,0.0,81.58999634,55.22000122,82.58999634,7.670000076,24.77000046,34.68000031,20.90999985,3.730000019,7.449999808999999,2.430000067,17.98999977,47.61000061,61.18999863,-999.0,16.62000084,18.13999939,59.45999908,51.65000153,0.0,0.0,95.73999786,91.20999908,16.44000053,31.55999947,14.81999969,48.52999878,19.29000092,5.630000114,57.86999893,209,5,164,74,0,0,0,14,1,1727,164,209,5,74,1203,0,1182,0,53,78,31,2,3,0,5,1203,133,377,3,2,0,2,57,13,11,1074,642,0,20,1657,5,0,0,244,1352,915,0,1264,391,705,15616,15815,23625,18533,11554,1443,35,483,1634,778,204,37,0,0,134,82,74,44,89,77,33,1044,97,642,159,718,249,101,18,36,468,12120.0,294,65,594,1150,391,705,0,705,0,705,705,415,-999,675,643,408,284,545,256,1498,727,289,22,75.23364485981308,2010-01-01
74,25025070500,MA,Suffolk County,Census Tract 705,5460,2962,421,12,975,1070,0,111,765,13,14,41,29,37,702,28,1030,182,3066,163,2903,1179,1724,750,805,166,2962,195,290,381,65,62,1070,233,214,937,148,233,4,0,2,wbha,Global,54.249084249084255,7.710622710622711,17.857142857142858,19.597069597069602,2.0329670329670333,14.010989010989013,0.2380952380952381,0.2564102564102564,0.7509157509157509,0.5311355311355311,0.6776556776556777,12.857142857142858,0.5128205128205128,5.316373124592302,94.6836268754077,13.736263736263735,14.743589743589745,3.04029304029304,38.454011741682976,56.22961513372472,77.25274725274727,25,25,70500,55.20000076,3.150000095,17.09000015,0.0,23.47999954,0.0,5.46999979,17.82999992,0.0,0.0,0.180000007,0.0,7.139999866,6.78000021,31.17000008,10.06000042,22.86000061,15.94999981,0.0,0.0,26.78000069,14.97000027,0.660000026,0.389999986,8.079999924,3.789999962,4.480000018999999,5.449999809,11.89000034,2.8699998860000004,20.52000046,11.10999966,5.599999905,0.300000012,0.209999993,0.0,0.0,0.0,39.15999985,15.19999981,25.78000069,62.68000031,11.18999958,70.66000366,68.34999847,1.919999957,6.5,3.49000001,3.069999933,19.26000023,8.090000153,100.0,9.729999542,50.31999969,57.43999863,18.45999908,7.559999942999999,39.95999908,93.98999786,78.19999695,15.88000011,14.46000004,3.430000067,38.74000168,16.29000092,8.239999771,75.79000092,308,18,3362,1041,333,0,0,11,0,6091,3362,192,0,1041,1430,0,1086,240,228,96,31,238,166,0,0,1430,383,214,40,492,24,332,724,273,231,1250,677,13,18,5690,0,0,175,341,2228,865,0,4756,1202,2863,76336,14637,132004,11418,55021,5124,179,3387,6091,1173,308,155,18,18,3362,272,1041,598,111,1651,544,1226,2981,3763,421,2396,1693,2315,65,220,565,40810.0,187,117,264,1430,1202,3097,234,2863,1144,1719,3097,1057,618200,2911,2422,2170,967,881,209,5230,2026,852,99,90.00797236247675,2010-01-01
75,25025070600,MA,Suffolk County,Census Tract 706,2240,1838,97,7,169,114,0,28,94,14,6,18,2,9,41,10,408,20,1309,99,1210,686,524,233,350,53,1838,151,301,91,13,28,114,16,6,131,10,11,3,0,0,wa,Single immig,82.05357142857143,4.330357142857143,7.544642857142858,5.089285714285714,1.25,4.196428571428571,0.625,0.26785714285714285,0.8035714285714286,0.08928571428571429,0.4017857142857143,1.8303571428571428,0.44642857142857145,7.563025210084032,92.43697478991596,10.401785714285714,15.625,2.3660714285714284,52.40641711229946,40.0305576776165,27.1875,25,25,70600,77.08999634,2.579999924,6.119999886,0.0,11.36999989,0.0,5.070000172,5.7699999810000016,0.519999981,0.0,0.0,0.0,9.869999886,6.239999771,28.80999947,0.0,38.56999969,0.0,-999.0,-999.0,24.22999954,0.0,1.620000005,0.0,0.479999989,2.140000105,9.050000191,4.809999943,17.45000076,0.5699999929999999,16.39999962,3.720000029,8.659999847,0.0,0.0,0.0,0.0,0.0,15.42000008,8.840000153,11.76000023,83.09999847,0.829999983,83.26000214,77.37999725,3.1700000760000004,17.21999931,4.360000134,0.0,5.949999809,6.179999828,-999.0,0.0,3.390000105,7.860000134,5.0,7.159999847000001,56.79000092,90.33000183,95.48999786,14.47000027,9.789999962000001,0.479999989,33.79999924,5.809999942999999,4.199999809,71.30000305,59,0,1763,140,116,12,0,0,0,2287,1763,59,0,140,260,0,132,174,110,17,0,54,0,0,0,260,63,0,37,11,0,110,399,207,49,375,85,0,0,2172,0,0,13,198,335,192,0,1828,357,1296,94149,58462,94521,52083,90605,1951,85,1702,2287,136,59,2,0,0,1763,109,140,11,40,1022,69,215,1519,1680,14,890,741,1317,54,293,101,89196.0,0,0,13,260,357,1396,100,1296,736,560,1396,1764,644800,1261,1333,924,331,224,11,1979,669,115,15,101.3095238095238,2010-01-01
